global_step,episode,type,actor_loss,critic_loss,reward,avg_recent_reward,fell,seq_len,note,time
1819,270,update,0.1421816349029541,0.07201075926423073,-3.235117197036743,-4.171350872516632,True,3,Qμ=-0.113 Rμ=-0.023 Qrng=1.460; buffer=38,2025-08-25T06:48:35
1820,76,update,0.1474601924419403,0.29366880655288696,0.05921034887433052,-0.17644991651177405,False,35,Qμ=-0.134 Rμ=-0.005 Qrng=0.506; buffer=175,2025-08-25T06:48:46
1821,81,update,0.17891883850097656,0.011504102498292923,-0.7540257573127747,-0.13433608561754226,False,35,Qμ=-0.166 Rμ=-0.045 Qrng=1.100; buffer=175,2025-08-25T06:48:47
1822,86,update,0.18221674859523773,0.0695145633071661,-3.0314412117004395,-2.2567574977874756,False,35,Qμ=-0.172 Rμ=-0.065 Qrng=1.353; buffer=175,2025-08-25T06:48:48
1823,91,update,0.19465649127960205,0.037597136572003365,-3.393253803253174,-3.1655502796173094,False,35,Qμ=-0.188 Rμ=-0.112 Qrng=1.654; buffer=175,2025-08-25T06:48:49
1824,96,update,0.1920221894979477,0.052968721836805344,-3.4660370349884033,-3.1748289585113527,False,35,Qμ=-0.190 Rμ=-0.080 Qrng=1.602; buffer=175,2025-08-25T06:48:50
1825,101,update,0.19730783998966217,0.1052701361477375,-2.7691500186920166,-3.1171247005462646,False,35,Qμ=-0.200 Rμ=-0.097 Qrng=1.091; buffer=175,2025-08-25T06:48:51
1826,106,update,0.18491844832897186,0.5634843856096268,-3.3357152938842773,-3.10322265625,False,35,Qμ=-0.181 Rμ=-0.067 Qrng=1.190; buffer=175,2025-08-25T06:48:52
1827,111,update,0.19890795648097992,0.024081263691186905,-3.422766923904419,-3.4358731269836427,False,35,Qμ=-0.198 Rμ=-0.099 Qrng=1.056; buffer=175,2025-08-25T06:48:53
1828,116,update,0.2013014703989029,0.13347141817212105,-2.9714558124542236,-3.2230419158935546,False,35,Qμ=-0.206 Rμ=-0.138 Qrng=1.126; buffer=175,2025-08-25T06:48:54
1829,121,update,0.20116102695465088,0.20626279711723328,-3.264381170272827,-3.2794888496398924,False,35,Qμ=-0.209 Rμ=-0.093 Qrng=0.843; buffer=175,2025-08-25T06:48:55
1830,126,update,0.183283731341362,0.004946982255205512,-3.4958934783935547,-3.5092782020568847,False,35,Qμ=-0.185 Rμ=-0.098 Qrng=0.584; buffer=175,2025-08-25T06:48:56
1831,131,update,0.16707704961299896,0.026210572570562363,-3.392141342163086,-3.5033411979675293,False,35,Qμ=-0.173 Rμ=-0.079 Qrng=0.796; buffer=175,2025-08-25T06:48:57
1832,136,update,0.1728583127260208,0.006674314849078655,-3.4970920085906982,-3.5139914035797117,False,35,Qμ=-0.178 Rμ=-0.119 Qrng=1.117; buffer=175,2025-08-25T06:48:58
1833,141,update,0.18669788539409637,0.35566045343875885,-3.7846789360046387,-3.6585176467895506,False,35,Qμ=-0.191 Rμ=-0.098 Qrng=0.719; buffer=175,2025-08-25T06:48:59
1834,146,update,0.1502334475517273,0.023737750947475433,-3.28169322013855,-3.4313940048217773,False,35,Qμ=-0.155 Rμ=-0.096 Qrng=0.330; buffer=175,2025-08-25T06:49:00
1835,151,update,0.15956126153469086,0.25428467243909836,-3.5099575519561768,-3.164397382736206,False,35,Qμ=-0.170 Rμ=-0.089 Qrng=0.159; buffer=175,2025-08-25T06:49:01
1836,156,update,0.16443176567554474,0.024005603045225143,-3.3612351417541504,-3.6594281673431395,False,35,Qμ=-0.174 Rμ=-0.122 Qrng=1.048; buffer=175,2025-08-25T06:49:02
1837,161,update,0.15231339633464813,0.0649656243622303,-3.287285566329956,-3.344351816177368,False,35,Qμ=-0.160 Rμ=-0.074 Qrng=0.548; buffer=175,2025-08-25T06:49:03
1838,166,update,0.15683740377426147,0.14291957020759583,-3.435528039932251,-3.4611339569091797,False,35,Qμ=-0.165 Rμ=-0.094 Qrng=0.141; buffer=175,2025-08-25T06:49:04
1839,171,update,0.1267392784357071,0.2575719878077507,-3.584920644760132,-3.5622379302978517,False,35,Qμ=-0.135 Rμ=-0.086 Qrng=0.386; buffer=175,2025-08-25T06:49:05
1840,176,update,0.12011004239320755,0.02400124166160822,-3.3071348667144775,-3.4998171806335447,False,35,Qμ=-0.125 Rμ=-0.139 Qrng=0.087; buffer=175,2025-08-25T06:49:06
1841,181,update,0.1271112561225891,0.03152497485280037,-3.3573577404022217,-3.2765088081359863,False,35,Qμ=-0.128 Rμ=-0.079 Qrng=0.703; buffer=175,2025-08-25T06:49:07
1842,186,update,0.10647209733724594,0.12035271897912025,-3.6129400730133057,-3.351239013671875,False,35,Qμ=-0.107 Rμ=-0.096 Qrng=0.367; buffer=175,2025-08-25T06:49:08
1843,191,update,0.11557995527982712,0.0957571342587471,-3.5207974910736084,-3.518938493728638,False,35,Qμ=-0.113 Rμ=-0.113 Qrng=0.434; buffer=175,2025-08-25T06:49:09
1844,196,update,0.1165526732802391,0.0098909973166883,-3.4066648483276367,-3.602901792526245,False,35,Qμ=-0.118 Rμ=-0.094 Qrng=0.469; buffer=175,2025-08-25T06:49:10
1845,201,update,0.1098007932305336,0.19026494026184082,-3.693464756011963,-3.490485429763794,False,35,Qμ=-0.111 Rμ=-0.079 Qrng=0.442; buffer=175,2025-08-25T06:49:11
1846,206,update,0.10001170635223389,0.06183338165283203,-3.647855281829834,-3.4967466831207275,False,35,Qμ=-0.105 Rμ=-0.120 Qrng=0.676; buffer=175,2025-08-25T06:49:12
1847,211,update,0.10336259752511978,0.14513833075761795,-3.5294384956359863,-3.4899511337280273,False,35,Qμ=-0.104 Rμ=-0.091 Qrng=0.803; buffer=175,2025-08-25T06:49:13
1848,216,update,0.12193658947944641,0.03387511894106865,-3.4007527828216553,-3.523776626586914,False,35,Qμ=-0.121 Rμ=-0.093 Qrng=1.095; buffer=175,2025-08-25T06:49:14
1849,221,update,0.1174323782324791,0.029509839601814747,-2.877572774887085,-3.3684895038604736,False,35,Qμ=-0.115 Rμ=-0.147 Qrng=0.719; buffer=175,2025-08-25T06:49:15
1850,226,update,0.11365407705307007,0.4417969584465027,-3.4856460094451904,-3.2693079471588136,False,35,Qμ=-0.108 Rμ=-0.090 Qrng=0.571; buffer=175,2025-08-25T06:49:16
1851,231,update,0.113167405128479,0.036486079916357994,-3.126331329345703,-3.350553798675537,False,35,Qμ=-0.108 Rμ=-0.142 Qrng=0.394; buffer=175,2025-08-25T06:49:17
1852,236,update,0.11662588268518448,0.2366604134440422,-3.7501537799835205,-3.5127120494842528,False,35,Qμ=-0.110 Rμ=-0.122 Qrng=0.350; buffer=175,2025-08-25T06:49:18
1853,241,update,0.1284223347902298,0.057655926793813705,-3.26566743850708,-3.514948606491089,False,35,Qμ=-0.119 Rμ=-0.136 Qrng=1.001; buffer=175,2025-08-25T06:49:19
1854,246,update,0.12060487270355225,0.020673910155892372,-3.8549628257751465,-3.440689754486084,False,35,Qμ=-0.116 Rμ=-0.115 Qrng=0.834; buffer=175,2025-08-25T06:49:20
1855,251,update,0.12206745892763138,0.018151715397834778,-2.9552993774414062,-2.8774019718170165,False,35,Qμ=-0.120 Rμ=-0.077 Qrng=0.347; buffer=175,2025-08-25T06:49:21
1856,256,update,0.14308448135852814,0.03968135081231594,-3.4514260292053223,-3.3294578075408934,False,35,Qμ=-0.141 Rμ=-0.084 Qrng=0.117; buffer=175,2025-08-25T06:49:22
1857,261,update,0.13467924296855927,0.08162178844213486,-3.4392285346984863,-3.5905354022979736,False,35,Qμ=-0.130 Rμ=-0.095 Qrng=1.082; buffer=175,2025-08-25T06:49:23
1858,266,update,0.12827934324741364,0.030085365287959576,-2.807671546936035,-3.5660033226013184,False,35,Qμ=-0.129 Rμ=-0.076 Qrng=0.317; buffer=175,2025-08-25T06:49:24
1859,271,update,0.13740716874599457,0.01957795675843954,-3.6199193000793457,-3.090866470336914,False,35,Qμ=-0.136 Rμ=-0.111 Qrng=0.790; buffer=175,2025-08-25T06:49:25
1860,77,update,0.1060921773314476,0.11506003513932228,-0.8256014585494995,-0.37227233350276945,False,35,Qμ=-0.111 Rμ=0.019 Qrng=0.729; buffer=175,2025-08-25T06:49:42
1861,82,update,0.1400248259305954,0.2430170327425003,-2.2144970893859863,-1.711825442314148,False,35,Qμ=-0.147 Rμ=-0.052 Qrng=0.325; buffer=175,2025-08-25T06:49:44
1862,87,update,0.13844114542007446,0.09076039493083954,-3.02940034866333,-2.9388550758361816,False,35,Qμ=-0.139 Rμ=-0.110 Qrng=0.257; buffer=175,2025-08-25T06:49:44
1863,92,update,0.1354435831308365,0.05292435549199581,-3.7698113918304443,-3.542862129211426,False,35,Qμ=-0.139 Rμ=-0.131 Qrng=1.570; buffer=175,2025-08-25T06:49:45
1864,97,update,0.13140399754047394,0.011988162063062191,-3.4312539100646973,-3.6100284099578857,False,35,Qμ=-0.136 Rμ=-0.074 Qrng=0.637; buffer=175,2025-08-25T06:49:46
1865,102,update,0.10729309171438217,0.009784754365682602,-3.55876088142395,-3.479283571243286,False,35,Qμ=-0.112 Rμ=-0.111 Qrng=0.540; buffer=175,2025-08-25T06:49:47
1866,107,update,0.12083464860916138,0.02946786116808653,-3.573779821395874,-3.210729885101318,False,35,Qμ=-0.123 Rμ=-0.083 Qrng=0.315; buffer=175,2025-08-25T06:49:48
1867,112,update,0.12366055697202682,0.05473124235868454,-3.088131904602051,-3.346445178985596,False,35,Qμ=-0.126 Rμ=-0.108 Qrng=0.771; buffer=175,2025-08-25T06:49:50
